_id;expert_userId;intitule;localisation;date_debut;date_fin;HT_TTC;replacement_or_creation;presentiel_distanciel;isClosed;forfait_remuneration;status;createdAt;updatedAt;hours_planned;note_communication;note_quality;note_level
64c3dc4f2a54af607b924789;61d451b1ca71a24b561b8288;Référencement SEA;Angoulême;22/03/2024;21/06/2024;TTC;Création de poste;;FAUX;hourly;pending;28/07/2023;1.69056E+12;10;;;
64c3db7e2a54af607b924780;616ff9f9db8a080f37bd0e80;Story Telling;Angouleme;03/10/2023;19/12/2023;TTC;Création de poste;;FAUX;hourly;pending;28/07/2023;1.69559E+12;20;;;
64c3db192a54af607b924779;616ff9f9db8a080f37bd0e80;Savoir Convaincre;Angouleme;27/09/2023;24/01/2024;TTC;Création de poste;;FAUX;hourly;pending;28/07/2023;1.69508E+12;20;;;
64c3da962a54af607b924775;616ff9f9db8a080f37bd0e80;Relations presse;Angouleme;29/01/2024;27/05/2024;TTC;Création de poste;;FAUX;;pending;28/07/2023;1.69056E+12;16;;;
64c3d9d52a54af607b924765;61530fca24bf9a154545ce2b;Stratégie de communication;Angouleme;26/09/2023;26/06/2024;TTC;Création de poste;;FAUX;hourly;pending;28/07/2023;1.69499E+12;96;;;
64c239c802ad7455c86b99a1;5f4186f3c0f0425b7114e7bf;PREVENTION DES RISQUES ET DEMARCHE QUALITÉ;Bordeaux;24/04/2023;20/06/2023;HT;Création de poste;;FAUX;;pending;27/07/2023;1.69045E+12;21;;;
64c0d12d02ad7455c86b972d;64007b5e410cf44bb0d4bf4d;UX Guerilla testing;Toulouse;24/03/2023;16/06/2023;TTC;Création de poste;;VRAI;hourly;terminated;26/07/2023;1.69036E+12;11;;;
64bfe33602ad7455c86b9354;63c8fa9ee4ad45260849a226;B3-S2-Finances responsables;Lyon;04/04/2024;16/05/2024;TTC;Création;;FAUX;hourly;pending;25/07/2023;1.6903E+12;24.5;5;5;5
64bf904e02ad7455c86b8efd;5df161ae89e8665746150467;Marketing sportif : Retail et grande distribution;Bordeaux;01/09/2022;30/06/2023;HT;Création de poste;;FAUX;;pending;25/07/2023;1.69704E+12;18 Heures;;;
64bf8f3202ad7455c86b8ee7;62436c8cc60bd00898a38710;outils de décisions statistiques;Bordeaux;01/09/2023;30/06/2024;HT;Création de poste;;FAUX;;pending;25/07/2023;1.69564E+12;35 Heures;;;
64bf8e5f02ad7455c86b8ee0;62436c8cc60bd00898a38710;Mathématiques appliquées;Bordeaux;23/11/2023;05/06/2024;HT;Création de poste;;FAUX;;pending;25/07/2023;1.7E+12;35 Heures;;;
64be94c502ad7455c86b8c6d;628724ad8cd3654f46459a76;Risque de la co activité;Nantes;28/11/2023;01/12/2023;TTC;RECONDUCTION;;FAUX;hourly;pending;24/07/2023;1.70044E+12;20;;;
64be946302ad7455c86b8c66;628724ad8cd3654f46459a76;Gestion de crise;Nantes;07/11/2023;10/11/2023;TTC;RECONDUCTION;;FAUX;hourly;pending;24/07/2023;1.69862E+12;20;;;
64be940402ad7455c86b8c63;628724ad8cd3654f46459a76;Accessibilité;Nantes;23/01/2024;23/01/2024;TTC;RECONDUCTION;;FAUX;hourly;pending;24/07/2023;1.69021E+12;7;;;
64be93ab02ad7455c86b8c5f;628724ad8cd3654f46459a76;Risques professionnels;Nantes;04/10/2023;20/10/2023;TTC;RECONDUCTION;;FAUX;hourly;pending;24/07/2023;1.69568E+12;20;;;
64be915502ad7455c86b8c52;643b2f75c5fb5b42f45c32e4;Déployer et assurer le suivi qualité d’un SIRH;Bordeaux;01/09/2023;31/01/2024;TTC;Création;;FAUX;hourly;pending;24/07/2023;1.69591E+12;14;;;
64baad89044a1149b7ab9dd9;636df8f1231df95a4ccc050b;Partager les principes clés et les mettre en application : tenir ses engagements , s'investir au quotidien, checher à s'améliorer en permanence ...;Le Mans;01/09/2023;30/11/2023;TTC;Création de poste;;FAUX;hourly;pending;21/07/2023;1.69287E+12;32.5;;;
64ba2c22044a1149b7ab9bd4;63467b700fd435728656b81a;Formateur Culture Générale et Expressions (CGE);Bordeaux;;;TTC;Création de poste;;FAUX;hourly;pending;21/07/2023;1.68992E+12;49;;;
64b7b5b984e22e017f4944f4;5f1fca37c0f0425b7114d32e;Jury anglais;Bordeaux;27/04/2023;27/04/2023;TTC;Créa;;VRAI;hourly;terminated;19/07/2023;1.68976E+12;8;;;
64b79d0584e22e017f4944b4;63f889097eeabc22ed2a0f22;COMMUNITY MANAGEMENT;Bordeaux;13/11/2023;12/12/2023;HT;RECONDUCTION;;FAUX;hourly;pending;19/07/2023;1.69914E+12;14;;;
64b68c0984e22e017f4942e7;5efc9f90e1feb14ac570d77a;Sécurité des Réseaux;Bordeaux;01/09/2023;03/06/2024;TTC;Création;;FAUX;hourly;pending;18/07/2023;1.69283E+12;20;;;
64b68b9c84e22e017f4942e4;5f3a6545c0f0425b7114e2b3;Formateur réseaux informatiques : CISCO;Bordeaux;07/12/2022;05/01/2023;TTC;Création de poste;;VRAI;hourly;terminated;18/07/2023;1.69271E+12;35;;;
64b68ae484e22e017f4942e2;5f3a6545c0f0425b7114e2b3;Formateur réseaux informatiques : Routing/Firewalling;Bordeaux;17/07/2023;31/08/2023;TTC;reconduction;;FAUX;hourly;pending;18/07/2023;1.68976E+12;35;5;5;5
64b665d786b3167b713c307a;62a26175d57a952ac7f6da01;Economie comportementale et décision financière;Bordeaux;09/01/2024;20/02/2024;TTC;Création;;FAUX;hourly;pending;18/07/2023;1.68968E+12;15;;;
64b6625586b3167b713c3069;62a4ee45d57a952ac7f6dbce;Découverte des principaux logiciels PACK OFFICE;Bordeaux;01/09/2023;31/12/2023;TTC;Création;;FAUX;hourly;pending;18/07/2023;1.69283E+12;60;;;
64b65cfc86b3167b713c3044;6464d3d67818b449e7acda42;Jury de bachelor - Leroy Merlin;Bordeaux;27/05/2023;27/05/2023;TTC;Création de poste;;VRAI;hourly;terminated;18/07/2023;1.68967E+12;6;;;
64b65cbc86b3167b713c303d;63d0fd163d805d489fa396ca;Jury de bachelor - Leroy Merlin;Bordeaux;27/05/2023;27/05/2023;TTC;Création de poste;;VRAI;hourly;pending;18/07/2023;1.68967E+12;6;;;
64b65cae86b3167b713c303a;6373d065231df95a4ccc0aaa;Jury de bachelor - Leroy Merlin;Bordeaux;27/05/2023;27/05/2023;TTC;Création de poste;;VRAI;hourly;terminated;18/07/2023;1.68967E+12;6;;;
64b65ca186b3167b713c3038;6320937917c00b0d682dddfd;Jury de bachelor - Leroy Merlin;Bordeaux;27/05/2023;27/05/2023;TTC;Création de poste;;VRAI;hourly;terminated;18/07/2023;1.68967E+12;6;;;
64b65c9186b3167b713c3035;62a30793d57a952ac7f6dac3;Jury de bachelor - Leroy Merlin;Bordeaux;27/05/2023;27/05/2023;TTC;Création de poste;;VRAI;hourly;terminated;18/07/2023;1.68967E+12;6;;;
64b65c8286b3167b713c3032;6267a4c7dbfdea3ee421f3eb;Jury de bachelor - Leroy Merlin;Bordeaux;27/05/2023;27/05/2023;TTC;Création de poste;;VRAI;hourly;terminated;18/07/2023;1.68967E+12;6;;;
64b65c7386b3167b713c302f;61fbbf8095e32c4827f9a01e;Jury de bachelor - Leroy Merlin;Bordeaux;27/05/2023;27/05/2023;TTC;Création de poste;;VRAI;hourly;terminated;18/07/2023;1.68967E+12;6;;;
64b65c5586b3167b713c302b;61af1d312314dc0c6f4ad84f;Jury de bachelor - Leroy Merlin;Bordeaux;27/05/2023;27/05/2023;TTC;Création de poste;;VRAI;hourly;terminated;18/07/2023;1.68967E+12;6;;;
64b65c5086b3167b713c302a;5ec448abe1feb14ac570abf4;Jury de bachelor - Leroy Merlin;Bordeaux;27/05/2023;27/05/2023;TTC;Création de poste;;VRAI;hourly;terminated;18/07/2023;1.68967E+12;6;;;
64b5697a5b32d14c2c8daa00;63359acca473c11f4321409e;FINANCE INTERNATIONALE;Bordeaux;01/09/2022;31/05/2023;HT;Création;;VRAI;hourly;terminated;17/07/2023;1.68961E+12;7;;;
64b568ca5b32d14c2c8da9fc;63359acca473c11f4321409e;GRANDS PRINCIPES DE LA PLANIFICATION;Bordeaux;01/09/2022;31/07/2023;HT;;;VRAI;;terminated;17/07/2023;1.68961E+12;14;;;
64b568805b32d14c2c8da9f9;63359acca473c11f4321409e;OUTILS & ENJEUX DU CONTRÔLE DE GESTION;Bordeaux;03/10/2022;05/12/2022;HT;Création de poste;;VRAI;;terminated;17/07/2023;1.69271E+12;21;;;
64b568305b32d14c2c8da9f6;63359acca473c11f4321409e;PILOTAGE STRATEGIE FINANCIERE;Bordeaux;06/01/2023;03/03/2023;HT;Création de poste;;VRAI;hourly;terminated;17/07/2023;1.69271E+12;21;5;5;5
64b562c95b32d14c2c8da9d9;63359acca473c11f4321409e;Fondamentaux de la finance;Bordeaux;13/03/2023;02/05/2023;TTC;Création de poste;;VRAI;hourly;terminated;17/07/2023;1.68961E+12;18;5;5;5
64b552435b32d14c2c8da9a1;5e38614fb10daf306ef8ea42;Audit RH du groupe;Bordeaux;22/05/2023;31/07/2023;HT;Création de poste;;FAUX;daily;proposed;17/07/2023;1.6896E+12;;;;
64b53f145b32d14c2c8da93e;6182bca38ffce508636e0a08;JEE : TP;Bordeaux;01/09/2023;30/06/2024;TTC;Création;;FAUX;hourly;pending;17/07/2023;1.69283E+12;9;;;
64b53e715b32d14c2c8da93c;5cb5ec4ad10aab0a4c954e2d;Sécurité des SI : TP;Bordeaux;01/09/2023;03/06/2024;TTC;Création;;FAUX;hourly;pending;17/07/2023;1.69283E+12;12;;;
64b4f23a8e63f648f2a9a538;630d18de47b68d445cd21c9a;Jury RH Grand Oral;Bordeaux;14/06/2023;23/06/2023;HT;Création;;VRAI;hourly;terminated;17/07/2023;1.68958E+12;14;;;
64b4ec4b3ada0550cb50fe22;63d0fd163d805d489fa396ca;Relations commerciales;Bordeaux;01/09/2023;30/06/2024;TTC;Création;;FAUX;hourly;pending;17/07/2023;1.69283E+12;49;;;
64b0055bcb34de02d72d427f;63ca89dce4ad45260849a49e;Lancement produits / stratégie produits;bordeaux;01/01/2024;01/06/2024;TTC;créa;;FAUX;hourly;pending;13/07/2023;1.68926E+12;14;;;
64afd381cb34de02d72d4218;63922373e2c70e05e9307dcb;Immobilier de luxe;Bordeaux;01/09/2023;30/06/2024;TTC;;;FAUX;hourly;pending;13/07/2023;1.69283E+12;21;;;
64aed862cb34de02d72d408b;5fe207f46f28ac167974aaa5;JURY GESTION DE PROJET DIGITAL;TOULOUSE;13/07/2023;13/07/2023;;REMPLACEMENT;;VRAI;hourly;terminated;12/07/2023;1.70093E+12;4;;;
64ae7f17cb34de02d72d3fb8;62553ef6a6a5e0544be60948;Supply chain;Bordeaux;01/09/2023;30/06/2024;TTC;reconduction;;FAUX;hourly;pending;12/07/2023;1.69283E+12;36;4.5;5;5
64ae7e1dcb34de02d72d3fb0;62553ef6a6a5e0544be60948;Supply chain;Bordeaux;10/11/2022;30/06/2023;TTC;Création;;VRAI;hourly;terminated;12/07/2023;1.68916E+12;36;;;
64ae787dcb34de02d72d3fac;63ca9109e4ad45260849a4a7;Jury Soutenance Infra;Bordeaux;17/07/2023;20/07/2023;;Création;;FAUX;hourly;pending;12/07/2023;1.69486E+12;;;;
64ad4a13ff8744752952202d;64a575dfe0843b7be97f5a84;Jury soutenance mémoire I2 DEV 1 & 2;Bordeaux;17/07/2023;21/07/2023;HT;Création;;FAUX;hourly;proposed;11/07/2023;1.68908E+12;6;;;
64ad2b44ff87447529521fdf;634814960fd435728656ba68;outils de reporting;Bordeaux;10/01/2023;14/02/2024;TTC;Reconduction;;FAUX;hourly;proposed;11/07/2023;1.68907E+12;36;;;
64ac20e50c73164841e4cd25;630644dc47b68d445cd2157d;Développer son univers métaverse;Toulouse;02/04/2024;13/06/2024;HT;reconduction;;FAUX;hourly;proposed;10/07/2023;1.689E+12;36;;;
64ac208e0c73164841e4cd23;630644dc47b68d445cd2157d;Univers Métaverse et IA;Toulouse;02/04/2024;13/06/2024;HT;reconduction;;FAUX;;proposed;10/07/2023;1.689E+12;36;;;
64ac207c0c73164841e4cd22;630644dc47b68d445cd2157d;Univers Métaverse et IA;Toulouse;02/04/2024;13/06/2024;HT;reconduction;;FAUX;;proposed;10/07/2023;1.689E+12;36;;;
64ac20780c73164841e4cd21;630644dc47b68d445cd2157d;Univers Métaverse et IA;Toulouse;02/04/2024;13/06/2024;HT;reconduction;;FAUX;;proposed;10/07/2023;1.689E+12;36;;;
64ac14080c73164841e4cceb;5df161ae89e8665746150467;Digital Management;Bordeaux;10/07/2023;10/07/2023;;Création;;FAUX;hourly;proposed;10/07/2023;1.689E+12;28;;;
64ac13e30c73164841e4cce9;5df161ae89e8665746150467;Digital Management;Bordeaux;10/07/2023;10/07/2023;;Création;;FAUX;hourly;proposed;10/07/2023;1.689E+12;28;;;
64ac0edf0c73164841e4cca7;5df161ae89e8665746150467;Digital Management;Bordeaux;10/07/2023;10/07/2023;;Création;;FAUX;hourly;proposed;10/07/2023;1.689E+12;28;;;
64ac0e450c73164841e4cca1;5df161ae89e8665746150467;Digital Management;Bordeaux;10/07/2023;10/07/2023;;Création;;FAUX;hourly;proposed;10/07/2023;1.689E+12;28;;;
64ac0da80c73164841e4cc9e;5df161ae89e8665746150467;Digital Management;Bordeaux;10/07/2023;10/07/2023;;Création;;FAUX;hourly;proposed;10/07/2023;1.689E+12;28;;;
64ac0da10c73164841e4cc9d;5df161ae89e8665746150467;Digital Management;Bordeaux;10/07/2023;10/07/2023;;Création;;FAUX;hourly;proposed;10/07/2023;1.689E+12;28;;;
64ac0b7c0c73164841e4cc8f;5df161ae89e8665746150467;INTELLIGENCE ECONOMIQUE ET PROSPECTIVE;Bordeaux;08/06/2023;08/06/2023;HT;;;FAUX;hourly;pending;10/07/2023;1.689E+12;14;;;
64abca2e0c73164841e4cba8;62d28ea2c43a1c07852b7659;Bases de données - Conception/Administration;Bordeaux;26/06/2023;26/06/2023;;Créa;;FAUX;hourly;proposed;10/07/2023;1.68898E+12;30;;;
64abca1b0c73164841e4cba7;62d28ea2c43a1c07852b7659;Serveur WEB;Bordeaux;26/06/2023;26/06/2023;TTC;Créa;;FAUX;hourly;proposed;10/07/2023;1.68898E+12;30;;;
64abc9ed0c73164841e4cba6;62d28ea2c43a1c07852b7659;Bases de données - Conception/Administration;Bordeaux;26/06/2023;26/06/2023;;Créa;;FAUX;hourly;proposed;10/07/2023;1.68898E+12;30;;;
64abc9e00c73164841e4cba5;62d28ea2c43a1c07852b7659;Bases de données - Conception/Administration;Bordeaux;26/06/2023;26/06/2023;;Créa;;FAUX;hourly;proposed;10/07/2023;1.68898E+12;30;;;
64abc9c20c73164841e4cba4;62d28ea2c43a1c07852b7659;Social Engineering;Bordeaux;26/06/2023;26/06/2023;TTC;Créa;;FAUX;hourly;pending;10/07/2023;1.69348E+12;15;;;
64abc94b0c73164841e4cba0;60a774252fd32b12931542ca;Formateur RH - Optimisation de la politique de rémunération;Toulouse;13/12/2021;12/01/2022;TTC;Création de poste;;FAUX;;pending;10/07/2023;1.68898E+12;21;;;
64abc9410c73164841e4cb9f;60d3030a4497d2087fd5428a;Formateur RH - Méthode et outils de l’audit social;Toulouse;17/11/2022;14/12/2022;TTC;reconduction;;FAUX;;pending;10/07/2023;1.69762E+12;49;;;
64abc9060c73164841e4cb9e;640b1034ad121b1000e29686;Droit des contrats commerciaux;Bordeaux, France;16/05/2024;13/06/2024;HT;reconduction +;;VRAI;hourly;declined;10/07/2023;1.69461E+12;42;;;
64abc8f40c73164841e4cb9d;640b1034ad121b1000e29686;Droit du numérique;Bordeaux, France;16/05/2024;13/06/2024;HT;rreconduction;;VRAI;hourly;declined;10/07/2023;1.69461E+12;14;;;
64abc8b30c73164841e4cb9c;62d28ea2c43a1c07852b7659;Versionning et Repository;Bordeaux;26/06/2023;26/06/2023;;Créa;;FAUX;;proposed;10/07/2023;1.68898E+12;30;;;
64abc8a60c73164841e4cb9b;62d28ea2c43a1c07852b7659;Versionning et Repository;Bordeaux;26/06/2023;26/06/2023;;Créa;;FAUX;;proposed;10/07/2023;1.68898E+12;30;;;
64abc87d0c73164841e4cb9a;6261613a14c13d7d18f89dc0;Connaître ses moteurs de motivation;Bordeaux;01/09/2023;01/01/2024;TTC;Création;;FAUX;hourly;pending;10/07/2023;1.69283E+12;20;;;
64abc8690c73164841e4cb99;62c59d0003f9d052cb440124;Physique;Bordeaux;01/01/2024;30/05/2024;TTC;Création;;FAUX;hourly;pending;10/07/2023;1.69339E+12;60;;;
64abc8520c73164841e4cb98;5cb5ec4ad10aab0a4c954e2d;Sécurité des SI;Bordeaux;01/09/2023;03/06/2024;TTC;Création;;FAUX;hourly;pending;10/07/2023;1.69283E+12;36;;;
64abc8210c73164841e4cb96;6182bca38ffce508636e0a08;JEE;Bordeaux;01/09/2023;30/06/2024;TTC;Création;;FAUX;hourly;proposed;10/07/2023;1.68898E+12;30;;;
64abc8130c73164841e4cb95;62a30793d57a952ac7f6dac3;Jury RH;Bordeaux;14/06/2023;23/06/2023;HT;Création;;FAUX;hourly;proposed;10/07/2023;1.68898E+12;;;;
64abc80c0c73164841e4cb94;5d52d63f2ddad254078719c2;Jury RH;Bordeaux;14/06/2023;23/06/2023;HT;Création;;FAUX;hourly;proposed;10/07/2023;1.68898E+12;;;;
64abc7f80c73164841e4cb93;62d28ea2c43a1c07852b7659;Administrer son parc informatique en Powershell;Bordeaux;08/06/2023;08/06/2023;;créa;;FAUX;hourly;pending;10/07/2023;1.69348E+12;15;;;
64abc7950c73164841e4cb91;63dbf33cbecf325848a4a3df;U5 MANAGEMENT DE L'ACTIVITE TECHNICO-COMMERCIALE;Bordeaux;06/09/2023;30/06/2024;TTC;Création de poste;;FAUX;hourly;pending;10/07/2023;1.69326E+12;70;;;
64abc7900c73164841e4cb90;6267a4c7dbfdea3ee421f3eb;U5 MANAGEMENT DE L'ACTIVITE TECHNICO-COMMERCIALE;Bordeaux;06/09/2023;30/06/2024;TTC;Création de poste;;FAUX;hourly;proposed;10/07/2023;1.68898E+12;70;;;
64abc70b0c73164841e4cb8c;61e595e841979a0867313cdd;Construire et développer le portefeuille client;Nantes;22/01/2024;06/03/2024;TTC;Création de poste;;FAUX;hourly;pending;10/07/2023;1.68898E+12;18;;;
64abc6ed0c73164841e4cb8b;63a2fc67783ece5a08668cfa;Gérer son parc informatique avec le cloud : Endpoint Manager, Microsoft 365;Bordeaux;31/01/2024;03/06/2024;TTC;créa;;FAUX;hourly;pending;10/07/2023;1.69418E+12;30;;;
64abc6e90c73164841e4cb8a;63a2fc67783ece5a08668cfa;Gérer son parc informatique avec le cloud : Endpoint Manager, Microsoft 365;Bordeaux;31/01/2024;03/06/2024;TTC;créa;;FAUX;hourly;proposed;10/07/2023;1.68898E+12;30;;;
64abc6dc0c73164841e4cb88;63ca9109e4ad45260849a4a7;CCNA Partie 2;Bordeaux;31/01/2024;30/06/2024;TTC;créa;;FAUX;hourly;pending;10/07/2023;1.69356E+12;15;;;
64abc6b70c73164841e4cb87;61e595e841979a0867313cdd;Fidéliser le client;Nantes;22/01/2024;06/03/2024;TTC;Création de poste;;FAUX;;pending;10/07/2023;1.68898E+12;14;;;
64abc6b40c73164841e4cb86;63ca9109e4ad45260849a4a7;CCNA Partie 1;Bordeaux;01/09/2023;31/01/2024;TTC;créa;;FAUX;hourly;pending;10/07/2023;1.69356E+12;30;;;
64abc69b0c73164841e4cb85;5c5860d5ea9407248fdd4365;Méthodologie d'organisation du travail;Bordeaux;01/09/2023;31/01/2024;TTC;créa;;FAUX;hourly;pending;10/07/2023;1.69479E+12;30;;;
64abc67e0c73164841e4cb84;63a2fc67783ece5a08668cfa;Gestion de parc informatiques;Bordeaux;01/09/2023;31/01/2024;TTC;créa;;FAUX;hourly;proposed;10/07/2023;1.68898E+12;60;;;
64abc6640c73164841e4cb83;63a2fc67783ece5a08668cfa;Les systèmes d'exploitation Windows et Linux;Bordeaux;01/09/2023;31/01/2024;TTC;créa;;FAUX;hourly;pending;10/07/2023;1.69678E+12;90;;;
64abc6520c73164841e4cb82;5f3ab595c0f0425b7114e31e;Option Creation Design : Prise de Vue / Motion Design;Bordeaux;01/09/2023;30/01/2024;;Création;;FAUX;hourly;proposed;10/07/2023;1.68898E+12;30;;;
64abc6410c73164841e4cb81;5f3ab595c0f0425b7114e31e;Motion Design;Bordeaux;01/02/2024;30/06/2023;;Création;;FAUX;hourly;proposed;10/07/2023;1.68898E+12;45;;;
64abc59e0c73164841e4cb7c;61e595e841979a0867313cdd;gestion clients et l’administration des ventes;Nantes;22/01/2024;06/03/2024;TTC;Création de poste;;FAUX;hourly;pending;10/07/2023;1.68898E+12;14;;;
64abc52f0c73164841e4cb79;646b68807818b449e7ace454;Import / Export;Bordeaux;28/08/2023;31/07/2024;TTC;Création de poste;;FAUX;hourly;pending;10/07/2023;1.69248E+12;14;;;
64a991630c73164841e4c964;611c8bdb8ae28b087046c9e8;Jury pour Oraux d'examen - Anglais;Bordeaux;15/06/2023;15/06/2023;TTC;Création;;VRAI;daily;terminated;08/07/2023;1.70142E+12;7;;;
64a990300c73164841e4c960;636a11e363803607b5162437;Encadrer les aspects juridiques des projets de créations/développement (structure juridique, marques, brevets, …);Bordeaux;19/06/2023;23/06/2023;HT;Création de poste;;VRAI;hourly;terminated;08/07/2023;1.68883E+12;14;5;5;5
64a6cab4e0843b7be97f5d64;5f1fca37c0f0425b7114d32e;formateur en anglais BTS CI 1;Bordeaux;29/08/2022;31/07/2023;TTC;Création de poste;;VRAI;hourly;terminated;06/07/2023;1.68865E+12;87.5;;;
64a6c79de0843b7be97f5d55;5f1fca37c0f0425b7114d32e;formateur en anglais BTS CI 1;Bordeaux;;;TTC;RECONDUCTION;;FAUX;hourly;pending;06/07/2023;1.68865E+12;87.5;5;5;5
64a6bb5de0843b7be97f5d24;64240ef518aa0344da152744;Sélectionner une plateforme logistique;Lyon;30/11/2023;14/12/2023;TTC;Création de poste;;FAUX;hourly;proposed;06/07/2023;1.68865E+12;24;;;
64a57f0ce0843b7be97f5ac3;62330d689bdf0c49877f8828;Assistant(e) administratif opérationnel;Bordeaux;;;HT;Création de poste;;FAUX;daily;pending;05/07/2023;1.69039E+12;;;;
64a44b4ee0843b7be97f573c;62330d689bdf0c49877f8828;Assistant(e) administratif opérationnel;Bordeaux;01/03/2022;;HT;Création de poste;;FAUX;daily;pending;04/07/2023;1.68849E+12;;;;
64a3edc9e0843b7be97f560d;613083c6e10a3b071620d817;M1-S1-Droit fiscal;Lyon;27/11/2023;22/01/2024;TTC;Création;;FAUX;hourly;proposed;04/07/2023;1.68846E+12;24.5;;;
64a3e99ee0843b7be97f55ea;608834042fd32b1293152b97;Etudes de marché;Aix-Marseille;27/11/2023;22/01/2024;TTC;Création;;FAUX;hourly;pending;04/07/2023;1.70035E+12;21;;;
64a2c777e0843b7be97f5409;613083c6e10a3b071620d817;M1-S1-Droit fiscal;Lyon;27/11/2023;22/01/2024;TTC;Création;;FAUX;;proposed;03/07/2023;1.68839E+12;24.5;;;
64a2a55de0843b7be97f539c;640eded4ad121b1000e29937;BUSINESS MANAGEMENT;Lille;21/04/2023;16/06/2023;TTC;Création;;VRAI;hourly;proposed;03/07/2023;1.68838E+12;15;;;
64a2a52fe0843b7be97f539b;640eded4ad121b1000e29937;BUSINESS MANAGEMENT;Lille;21/04/2023;16/06/2023;TTC;Création;;VRAI;hourly;proposed;03/07/2023;1.68838E+12;15;;;
64a29824e0843b7be97f536d;640eded4ad121b1000e29937;BUSINESS MANAGEMENT;Lille;21/04/2023;16/06/2023;TTC;Création;;FAUX;hourly;proposed;03/07/2023;1.68838E+12;15;;;
649db5eee0843b7be97f4b90;6320937917c00b0d682dddfd;Jury de bachelor - Leroy Merlin;Bordeaux;30/06/2023;30/06/2023;TTC;Création de poste;;VRAI;hourly;terminated;29/06/2023;1.68838E+12;7;;;
649db5e7e0843b7be97f4b8d;61af1d312314dc0c6f4ad84f;Jury de bachelor - Leroy Merlin;Bordeaux;30/06/2023;30/06/2023;TTC;Création de poste;;VRAI;hourly;terminated;29/06/2023;1.68838E+12;7;;;
649db265e0843b7be97f4b86;630f68621acadb22d66bd696;Mentor HAckaton-Spécialité Infra;Bordeaux, France;04/07/2023;04/07/2023;TTC;Création;presentiel;VRAI;hourly;terminated;29/06/2023;1.68968E+12;7;;;
649c013ee0843b7be97f47db;62c91c9cc43a1c07852b6cd1;Connaissance du métier de la collecte de déchets;Bordeaux;22/06/2023;23/06/2023;HT;création;;VRAI;hourly;terminated;28/06/2023;1.68795E+12;;;;
649ad01ee0843b7be97f4545;640eded4ad121b1000e29937;BUSINESS MANAGEMENT;Lille;21/04/2023;16/06/2023;TTC;Création;;FAUX;hourly;proposed;27/06/2023;1.68787E+12;15;;;
649acfe8e0843b7be97f4544;640eded4ad121b1000e29937;BUSINESS MANAGEMENT;Lille;21/04/2023;16/06/2023;TTC;Création;;FAUX;hourly;proposed;27/06/2023;1.68787E+12;15;;;
649acfd6e0843b7be97f4543;640eded4ad121b1000e29937;BUSINESS MANAGEMENT;Lille;21/04/2023;16/06/2023;TTC;Création;;FAUX;hourly;proposed;27/06/2023;1.68787E+12;15;;;
649abce0e0843b7be97f451d;640eded4ad121b1000e29937;BUSINESS MANAGEMENT;Lille;21/04/2023;16/06/2023;TTC;Création;;FAUX;hourly;proposed;27/06/2023;1.68786E+12;15;;;
649abc9de0843b7be97f451c;640eded4ad121b1000e29937;BUSINESS MANAGEMENT;Lille;21/04/2023;16/06/2023;TTC;Création;;FAUX;hourly;proposed;27/06/2023;1.68786E+12;15;;;
649abc5ae0843b7be97f451b;640eded4ad121b1000e29937;BUSINESS MANAGEMENT;Lille;21/04/2023;16/06/2023;TTC;Création;;FAUX;hourly;proposed;27/06/2023;1.68786E+12;15;;;
64955ad0be132659d9fe2b35;62a26175d57a952ac7f6da01;Parcours libre : la bourse et le trading;Bordeaux;23/10/2023;26/10/2023;TTC;création;;FAUX;hourly;pending;23/06/2023;1.69732E+12;20;;;
649558aebe132659d9fe2b2e;6225ccbd316ade097cd55097;Formateur en Évènementiel;Bordeaux;17/10/2023;22/05/2024;TTC;Creation;Presentiel;FAUX;hourly;pending;23/06/2023;1.6968E+12;60;;;
64953c7abe132659d9fe2ad8;639c44ea67f15f7b71c8746b;Parcours libre : No code;Bordeaux;16/10/2023;20/10/2023;TTC;création;;FAUX;hourly;pending;23/06/2023;1.69672E+12;20;;;
6494436dbe132659d9fe28f1;61263dbd8ae28b087046d19b;majeure Référencement et Web marketing;Bordeaux;14/03/2024;19/04/2024;HT;Création de poste;;FAUX;hourly;pending;22/06/2023;1.69782E+12;42;;;
64944234be132659d9fe28e7;61263dbd8ae28b087046d19b;majeure Business Dev, E-marketing et CRM;Bordeaux;05/01/2023;06/01/2023;HT;Création de poste;;VRAI;hourly;terminated;22/06/2023;1.68744E+12;14;;;
64931470be132659d9fe2618;63f889097eeabc22ed2a0f22;COMMUNITY MANAGEMENT;Bordeaux;11/04/2023;05/05/2023;HT;REMPLACEMENT;;VRAI;hourly;terminated;21/06/2023;1.68975E+12;21;;;
64906645be132659d9fe201f;627cd57ef655943d90a63792;Introduction aux concepts du Ethical Hacking;Bordeaux;19/06/2023;19/06/2023;;Création;;FAUX;;pending;19/06/2023;1.68719E+12;15;;;
6490533bbe132659d9fe1fa6;634f31050fd435728656c118;Bureautique et informatique de gestion;;21/06/2023;21/06/2023;TTC;Remplacement;;FAUX;hourly;pending;19/06/2023;1.68718E+12;7;;;
648c66a2bf50bf6e8c8e4aff;6316439b6977227acbbbeaa6;PSE (prévention santé environnement);Bordeaux;03/05/2023;03/05/2023;;Création;;FAUX;hourly;proposed;16/06/2023;1.68692E+12;59.5;;;
